image,category,level,response,RT,seed,model
simulated,0,super,yes,83.83833300303583,1,simulated
simulated,0,super,yes,83.86253340510582,1,simulated
simulated,0,super,yes,83.75817099194605,1,simulated
simulated,0,super,yes,83.81565507117013,1,simulated
simulated,0,super,yes,83.82236148280046,1,simulated
simulated,0,super,yes,83.78517730517225,1,simulated
simulated,0,super,yes,83.79103227038657,1,simulated
simulated,0,super,yes,83.76900827514484,1,simulated
simulated,0,super,yes,83.80171671639926,1,simulated
simulated,0,super,yes,83.76982412041563,1,simulated
simulated,0,super,yes,83.81673653821053,1,simulated
simulated,0,super,yes,83.76347444632755,1,simulated
simulated,0,super,yes,83.79045221735703,1,simulated
simulated,0,super,yes,83.82228225485161,1,simulated
simulated,0,super,yes,83.82257361897867,1,simulated
simulated,0,super,yes,83.7830156038929,1,simulated
simulated,0,super,yes,83.80613470874411,1,simulated
simulated,0,super,yes,83.79323553157246,1,simulated
simulated,0,super,yes,83.78673818595546,1,simulated
simulated,0,super,yes,83.82350477125792,1,simulated
simulated,0,super,yes,83.76972990838145,1,simulated
simulated,0,super,yes,83.81396715181697,1,simulated
simulated,0,super,yes,83.76678872952994,1,simulated
simulated,0,super,yes,83.7978266081759,1,simulated
simulated,0,super,yes,83.80161914740835,1,simulated
simulated,0,super,yes,83.80285627311892,1,simulated
simulated,0,super,yes,83.80328604487244,1,simulated
simulated,0,super,yes,83.81711671027867,1,simulated
simulated,0,super,yes,83.87211309406558,1,simulated
simulated,0,super,yes,83.74684812351556,1,simulated
simulated,0,super,yes,83.8622032554451,1,simulated
simulated,0,super,yes,83.80510609662089,1,simulated
simulated,0,super,yes,83.79919880601679,1,simulated
simulated,0,super,yes,83.76462340303965,1,simulated
simulated,0,super,yes,83.7704740035642,1,simulated
simulated,0,super,yes,83.80637971807855,1,simulated
simulated,0,super,yes,83.81038794760707,1,simulated
simulated,0,super,yes,83.84713517355412,1,simulated
simulated,0,super,yes,83.83757602719108,1,simulated
simulated,0,super,yes,83.81896313060423,1,simulated
simulated,0,super,yes,83.85167920031273,1,simulated
