image,category,level,response,RT,seed,model
simulated,0,super,yes,89.36689741856905,1,simulated
simulated,0,super,yes,89.4440378206799,1,simulated
simulated,0,super,yes,89.18575792444605,1,simulated
simulated,0,super,yes,89.27019672378165,1,simulated
simulated,0,super,yes,89.2601914153009,1,simulated
simulated,0,super,yes,89.44154887364483,1,simulated
simulated,0,super,yes,89.32633225691458,1,simulated
simulated,0,super,yes,89.34836641833738,1,simulated
simulated,0,super,yes,89.394438521269,1,simulated
simulated,0,super,yes,89.40338094259988,1,simulated
simulated,0,super,yes,89.41098170282858,1,simulated
simulated,0,super,yes,89.26423473058775,1,simulated
simulated,0,super,yes,89.25953828837889,1,simulated
simulated,0,super,yes,89.25306877294645,1,simulated
simulated,0,super,yes,89.43699836239563,1,simulated
simulated,0,super,yes,89.42293094210584,1,simulated
simulated,0,super,yes,89.35656991863802,1,simulated
simulated,0,super,yes,89.31717276232071,1,simulated
simulated,0,super,yes,89.28105242440178,1,simulated
simulated,0,super,yes,89.2559230231256,1,simulated
simulated,0,super,yes,89.35844354453081,1,simulated
simulated,0,super,yes,89.43530045337576,1,simulated
simulated,0,super,yes,89.35651833119103,1,simulated
simulated,0,super,yes,89.38978012193216,1,simulated
simulated,0,super,yes,89.39016415815003,1,simulated
simulated,0,super,yes,89.45968323345198,1,simulated
simulated,0,super,yes,89.22344434572834,1,simulated
simulated,0,super,yes,89.38006244003167,1,simulated
simulated,0,super,yes,89.36948887566274,1,simulated
simulated,0,super,yes,89.38562808295316,1,simulated
simulated,0,super,yes,89.47486653329383,1,simulated
simulated,0,super,yes,89.27703193783368,1,simulated
simulated,0,super,yes,89.3463418666761,1,simulated
simulated,0,super,yes,89.34496253055673,1,simulated
simulated,0,super,yes,89.24088413533381,1,simulated
simulated,0,super,yes,89.31646205036733,1,simulated
simulated,0,super,yes,89.31441883751208,1,simulated
simulated,0,super,yes,89.38966137941367,1,simulated
simulated,0,super,yes,89.36294214545937,1,simulated
simulated,0,super,yes,89.25992337531025,1,simulated
simulated,0,super,yes,89.35513312547063,1,simulated
simulated,0,super,yes,89.29634221667736,1,simulated
simulated,0,super,yes,89.29680586300184,1,simulated
simulated,0,super,yes,89.31790897585994,1,simulated
simulated,0,super,yes,89.3240902633634,1,simulated
simulated,0,super,yes,89.3254455485851,1,simulated
simulated,0,super,yes,89.36923272275827,1,simulated
simulated,0,super,yes,89.3466371347335,1,simulated
simulated,0,super,yes,89.22317849560966,1,simulated
simulated,0,super,yes,89.39225206237172,1,simulated
simulated,0,super,yes,89.64282700760897,1,simulated
simulated,0,super,yes,89.52210906982053,1,simulated
simulated,0,super,yes,89.55029904325139,1,simulated
simulated,0,super,yes,89.46290416888236,1,simulated
simulated,0,super,yes,89.69446345491448,1,simulated
simulated,0,super,yes,89.67358206829623,1,simulated
simulated,0,super,yes,89.52670599072734,1,simulated
simulated,0,super,yes,89.64423792467524,1,simulated
simulated,0,super,yes,89.57800149049852,1,simulated
simulated,0,super,yes,89.55809383070603,1,simulated
simulated,0,super,yes,89.60929059860932,1,simulated
simulated,0,super,yes,89.59530983701926,1,simulated
simulated,0,super,yes,89.62142953733606,1,simulated
simulated,0,super,yes,89.53445271655971,1,simulated
simulated,0,super,yes,89.68466837243693,1,simulated
simulated,0,super,yes,89.65059489456627,1,simulated
simulated,0,super,yes,89.46259050037851,1,simulated
simulated,0,super,yes,89.58844452416768,1,simulated
