image,category,level,response,RT,seed,model
simulated,0,super,yes,97.75436108352474,1,simulated
simulated,0,super,yes,101.30531466715347,1,simulated
simulated,0,super,yes,96.79545884217254,1,simulated
simulated,0,super,yes,105.76046344721452,1,simulated
simulated,0,super,yes,101.99330426323027,1,simulated
simulated,0,super,yes,97.15621205455372,1,simulated
simulated,0,super,yes,107.99122332308534,1,simulated
simulated,0,super,yes,101.69474160613846,1,simulated
simulated,0,super,yes,102.00514614232405,1,simulated
simulated,0,super,yes,103.51786543509793,1,simulated
simulated,0,super,yes,100.08218551901273,1,simulated
simulated,0,super,yes,103.01491163583624,1,simulated
simulated,0,super,yes,105.20761246670929,1,simulated
simulated,0,super,yes,99.23409570185315,1,simulated
simulated,0,super,yes,102.89466768604083,1,simulated
simulated,0,super,yes,102.85376334809511,1,simulated
simulated,0,super,yes,99.92583580703486,1,simulated
simulated,0,super,yes,97.67065621801976,1,simulated
simulated,0,super,yes,98.57985173440014,1,simulated
simulated,0,super,yes,106.80848625111724,1,simulated
simulated,0,super,yes,106.87598713170587,1,simulated
simulated,0,super,yes,99.47349935818949,1,simulated
simulated,0,super,yes,105.7526174992924,1,simulated
simulated,0,super,yes,100.5488668025418,1,simulated
simulated,0,super,yes,107.33863703288033,1,simulated
simulated,0,super,yes,106.96501720838714,1,simulated
simulated,0,super,yes,98.42468545457525,1,simulated
simulated,0,super,yes,105.67730500518597,1,simulated
simulated,0,super,yes,98.1204813579998,1,simulated
simulated,0,super,yes,103.49562513907814,1,simulated
simulated,0,super,yes,98.6162117199584,1,simulated
simulated,0,super,yes,102.88607728760073,1,simulated
simulated,0,super,yes,96.61845366411278,1,simulated
simulated,0,super,yes,99.65381385122943,1,simulated
simulated,0,super,yes,98.10603063847132,1,simulated
simulated,0,super,yes,101.79216626917396,1,simulated
simulated,0,super,yes,105.18803334557039,1,simulated
simulated,0,super,yes,100.52236669069434,1,simulated
simulated,0,super,yes,97.67022598064135,1,simulated
simulated,0,super,yes,102.52424263319817,1,simulated
simulated,0,super,yes,98.28739113633691,1,simulated
simulated,0,super,yes,105.11954501327293,1,simulated
simulated,0,super,yes,105.78204875167867,1,simulated
simulated,0,super,yes,100.27646793842086,1,simulated
simulated,0,super,yes,101.68643045130989,1,simulated
simulated,0,super,yes,101.4805775253437,1,simulated
simulated,0,super,yes,103.57502938196492,1,simulated
simulated,0,super,yes,99.3870084528873,1,simulated
simulated,0,super,yes,98.70568584132161,1,simulated
simulated,0,super,yes,97.38434906396803,1,simulated
simulated,0,super,yes,96.17409786720835,1,simulated
simulated,0,super,yes,98.39315317451596,1,simulated
simulated,0,super,yes,100.83554717754069,1,simulated
simulated,0,super,yes,101.11044541681248,1,simulated
simulated,0,super,yes,102.26581456238816,1,simulated
simulated,0,super,yes,101.71792611189687,1,simulated
simulated,0,super,yes,105.64468357059818,1,simulated
simulated,0,super,yes,102.70714053386295,1,simulated
simulated,0,super,yes,103.66588993144704,1,simulated
simulated,0,super,yes,96.33102309747126,1,simulated
simulated,0,super,yes,112.2641782074921,1,simulated
simulated,0,super,yes,110.08196612525342,1,simulated
simulated,0,super,yes,101.28514687466173,1,simulated
simulated,0,super,yes,108.40293849936765,1,simulated
simulated,0,super,yes,108.0473095104885,1,simulated
simulated,0,super,yes,107.30198106950787,1,simulated
simulated,0,super,yes,98.38157761235698,1,simulated
simulated,0,super,yes,96.71404637602984,1,simulated
simulated,0,super,yes,100.2350852961648,1,simulated
simulated,0,super,yes,106.22648360090786,1,simulated
simulated,0,super,yes,104.53885941048857,1,simulated
simulated,0,super,yes,104.10127760950616,1,simulated
simulated,0,super,yes,101.6837774558839,1,simulated
simulated,0,super,yes,104.13272826525242,1,simulated
simulated,0,super,yes,100.66009438672572,1,simulated
simulated,0,super,yes,105.11444529374654,1,simulated
simulated,0,super,yes,108.19619446533868,1,simulated
