image,category,level,response,RT,seed,model
simulated,0,super,yes,87.069075563906,1,simulated
simulated,0,super,yes,86.98731506936635,1,simulated
simulated,0,super,yes,86.96581235194071,1,simulated
simulated,0,super,yes,87.01876493168044,1,simulated
simulated,0,super,yes,87.0176558651215,1,simulated
simulated,0,super,yes,87.10123162272122,1,simulated
simulated,0,super,yes,87.04061429700997,1,simulated
simulated,0,super,yes,87.08595051670487,1,simulated
simulated,0,super,yes,86.95971227171393,1,simulated
simulated,0,super,yes,86.94859479897676,1,simulated
simulated,0,super,yes,87.09327867454228,1,simulated
simulated,0,super,yes,87.0403604442026,1,simulated
simulated,0,super,yes,87.11192685690439,1,simulated
simulated,0,super,yes,87.04509107104303,1,simulated
simulated,0,super,yes,87.02874918340538,1,simulated
simulated,0,super,yes,86.99205801457862,1,simulated
simulated,0,super,yes,87.04214785184203,1,simulated
simulated,0,super,yes,87.1835502214913,1,simulated
simulated,0,super,yes,86.95753726066644,1,simulated
simulated,0,super,yes,86.99528310502969,1,simulated
simulated,0,super,yes,87.10303409053932,1,simulated
simulated,0,super,yes,87.11713081259467,1,simulated
simulated,0,super,yes,87.02587971122009,1,simulated
simulated,0,super,yes,87.07228684196697,1,simulated
simulated,0,super,yes,86.97686370797543,1,simulated
simulated,0,super,yes,86.88428363870658,1,simulated
simulated,0,super,yes,86.98642447137324,1,simulated
simulated,0,super,yes,86.98351441946512,1,simulated
simulated,0,super,yes,87.08920315782865,1,simulated
simulated,0,super,yes,87.02290327054996,1,simulated
simulated,0,super,yes,86.94876322975786,1,simulated
simulated,0,super,yes,87.03473262874671,1,simulated
simulated,0,super,yes,86.97071249161486,1,simulated
simulated,0,super,yes,87.0543445779433,1,simulated
simulated,0,super,yes,87.02537688423787,1,simulated
simulated,0,super,yes,87.15313462588014,1,simulated
simulated,0,super,yes,86.98696340394247,1,simulated
simulated,0,super,yes,87.12398048709565,1,simulated
simulated,0,super,yes,87.07456202065389,1,simulated
simulated,0,super,yes,87.02293500356419,1,simulated
simulated,0,super,yes,87.11379171570258,1,simulated
simulated,0,super,yes,87.02561999170598,1,simulated
simulated,0,super,yes,87.00374843518347,1,simulated
simulated,0,super,yes,87.04426016463687,1,simulated
simulated,0,super,yes,87.12343937061463,1,simulated
simulated,0,super,yes,86.97479891275975,1,simulated
simulated,0,super,yes,87.0211761990098,1,simulated
simulated,0,super,yes,86.87450444276948,1,simulated
simulated,0,super,yes,87.02049633276705,1,simulated
simulated,0,super,yes,86.95437492945402,1,simulated
simulated,0,super,yes,87.00046256845177,1,simulated
simulated,0,super,yes,86.93246491165836,1,simulated
simulated,0,super,yes,86.92500222902217,1,simulated
simulated,0,super,yes,86.87236040089975,1,simulated
simulated,0,super,yes,87.08326497657019,1,simulated
simulated,0,super,yes,87.01965210736734,1,simulated
simulated,0,super,yes,86.88877510911696,1,simulated
simulated,0,super,yes,87.06688078183306,1,simulated
simulated,0,super,yes,86.86893665731608,1,simulated
simulated,0,super,yes,86.89174307958297,1,simulated
simulated,0,super,yes,86.98946179551581,1,simulated
simulated,0,super,yes,86.90187843642781,1,simulated
simulated,0,super,yes,86.98044134979804,1,simulated
simulated,0,super,yes,86.93069987924767,1,simulated
simulated,0,super,yes,87.04923750257754,1,simulated
simulated,0,super,yes,86.89352533908851,1,simulated
simulated,0,super,yes,86.9355639430743,1,simulated
simulated,0,super,yes,86.96683950677544,1,simulated
simulated,0,super,yes,86.86450504236461,1,simulated
simulated,0,super,yes,86.92341476022501,1,simulated
simulated,0,super,yes,86.98145605755253,1,simulated
simulated,0,super,yes,86.91201425345297,1,simulated
simulated,0,super,yes,87.01988047099839,1,simulated
simulated,0,super,yes,86.93965212327808,1,simulated
simulated,0,super,yes,86.8639386178081,1,simulated
simulated,0,super,yes,87.03138521437076,1,simulated
simulated,0,super,yes,86.90371983663121,1,simulated
simulated,0,super,yes,87.0079287475748,1,simulated
simulated,0,super,yes,86.98877014224725,1,simulated
simulated,0,super,yes,86.92064681652587,1,simulated
simulated,0,super,yes,86.9221501930825,1,simulated
simulated,0,super,yes,86.93170108042807,1,simulated
simulated,0,super,yes,86.83068514270616,1,simulated
simulated,0,super,yes,86.92135442565596,1,simulated
simulated,0,super,yes,86.88559754662217,1,simulated
simulated,0,super,yes,86.95907457143032,1,simulated
simulated,0,super,yes,87.02140795369742,1,simulated
simulated,0,super,yes,86.98593540927689,1,simulated
simulated,0,super,yes,86.90089690835909,1,simulated
simulated,0,super,yes,86.85426306412845,1,simulated
simulated,0,super,yes,86.96949234325173,1,simulated
simulated,0,super,yes,86.93210901355464,1,simulated
simulated,0,super,yes,86.93606834620445,1,simulated
simulated,0,super,yes,86.9239370833997,1,simulated
simulated,0,super,yes,86.9508478525005,1,simulated
simulated,0,super,yes,86.97800925002801,1,simulated
simulated,0,super,yes,87.01357396582127,1,simulated
simulated,0,super,yes,86.91457598202962,1,simulated
simulated,0,super,yes,86.93522610384144,1,simulated
simulated,0,super,yes,86.96172920809632,1,simulated
simulated,0,super,yes,86.96685560642429,1,simulated
simulated,0,super,yes,87.0141413889521,1,simulated
simulated,0,super,yes,86.94454535657741,1,simulated
simulated,0,super,yes,86.94637718820204,1,simulated
simulated,0,super,yes,87.03714974776403,1,simulated
simulated,0,super,yes,86.938154160622,1,simulated
simulated,0,super,yes,86.93583076384664,1,simulated
simulated,0,super,yes,86.97832787530996,1,simulated
simulated,0,super,yes,86.96530984936494,1,simulated
simulated,0,super,yes,86.9310324168807,1,simulated
simulated,0,super,yes,87.01138180206225,1,simulated
simulated,0,super,yes,86.99652991495829,1,simulated
simulated,0,super,yes,86.97022505803508,1,simulated
simulated,0,super,yes,86.90150430585143,1,simulated
simulated,0,super,yes,86.87458800560356,1,simulated
simulated,0,super,yes,86.98759277695166,1,simulated
simulated,0,super,yes,87.00520973824166,1,simulated
simulated,0,super,yes,86.98472554917089,1,simulated
simulated,0,super,yes,86.90036057651167,1,simulated
simulated,0,super,yes,86.8940313812143,1,simulated
simulated,0,super,yes,86.98780858681465,1,simulated
simulated,0,super,yes,87.02462635120744,1,simulated
simulated,0,super,yes,86.97070135549447,1,simulated
simulated,0,super,yes,87.02970255145469,1,simulated
simulated,0,super,yes,87.02362297630705,1,simulated
simulated,0,super,yes,86.96646467734298,1,simulated
simulated,0,super,yes,87.03107358449789,1,simulated
simulated,0,super,yes,86.95164545698928,1,simulated
simulated,0,super,yes,86.88868446659873,1,simulated
simulated,0,super,yes,86.98368347882534,1,simulated
simulated,0,super,yes,87.0073982756015,1,simulated
simulated,0,super,yes,87.00437083477922,1,simulated
simulated,0,super,yes,86.94312982466684,1,simulated
simulated,0,super,yes,86.91782880281771,1,simulated
simulated,0,super,yes,86.9386465412585,1,simulated
simulated,0,super,yes,86.88675258681884,1,simulated
simulated,0,super,yes,86.92535961704473,1,simulated
simulated,0,super,yes,86.92636599457676,1,simulated
simulated,0,super,yes,86.92373790714906,1,simulated
simulated,0,super,yes,87.04766174255747,1,simulated
simulated,0,super,yes,87.00811260273733,1,simulated
simulated,0,super,yes,86.98550275028448,1,simulated
simulated,0,super,yes,86.94800134870971,1,simulated
simulated,0,super,yes,86.8653628791501,1,simulated
simulated,0,super,yes,87.01224517970854,1,simulated
simulated,0,super,yes,86.9214243402061,1,simulated
simulated,0,super,yes,87.05553065746237,1,simulated
simulated,0,super,yes,86.90309153679873,1,simulated
simulated,0,super,yes,86.87451792020713,1,simulated
simulated,0,super,yes,86.91036153368083,1,simulated
simulated,0,super,yes,87.04779823346489,1,simulated
simulated,0,super,yes,87.05516193983631,1,simulated
simulated,0,super,yes,87.11576709487488,1,simulated
simulated,0,super,yes,87.05923171784902,1,simulated
simulated,0,super,yes,87.04591405287528,1,simulated
simulated,0,super,yes,86.95896138205035,1,simulated
simulated,0,super,yes,86.97421416079922,1,simulated
simulated,0,super,yes,87.04620565281371,1,simulated
simulated,0,super,yes,87.04634531741173,1,simulated
simulated,0,super,yes,87.01402716537409,1,simulated
simulated,0,super,yes,87.03587413398462,1,simulated
simulated,0,super,yes,87.06487476928302,1,simulated
simulated,0,super,yes,86.96115081093657,1,simulated
simulated,0,super,yes,87.02421545068447,1,simulated
simulated,0,super,yes,87.0241335600468,1,simulated
simulated,0,super,yes,87.0003769596393,1,simulated
simulated,0,super,yes,87.0205641259361,1,simulated
simulated,0,super,yes,87.0182361405669,1,simulated
simulated,0,super,yes,87.04277088137034,1,simulated
simulated,0,super,yes,87.05766507328069,1,simulated
simulated,0,super,yes,87.02076784024479,1,simulated
simulated,0,super,yes,87.07017909148534,1,simulated
simulated,0,super,yes,87.09298298131746,1,simulated
simulated,0,super,yes,87.0933475804857,1,simulated
simulated,0,super,yes,87.02243143838805,1,simulated
simulated,0,super,yes,87.07606162893126,1,simulated
simulated,0,super,yes,87.02261202808066,1,simulated
simulated,0,super,yes,87.0222392216545,1,simulated
simulated,0,super,yes,86.95814775014651,1,simulated
simulated,0,super,yes,87.04614384601157,1,simulated
simulated,0,super,yes,86.99766530409718,1,simulated
simulated,0,super,yes,87.08292594842052,1,simulated
simulated,0,super,yes,86.96293992425781,1,simulated
simulated,0,super,yes,86.97683534176794,1,simulated
simulated,0,super,yes,86.99304788836929,1,simulated
simulated,0,super,yes,87.06459262980378,1,simulated
simulated,0,super,yes,86.96828477407419,1,simulated
simulated,0,super,yes,86.97087359756982,1,simulated
simulated,0,super,yes,87.0080024100691,1,simulated
simulated,0,super,yes,86.97664026583394,1,simulated
simulated,0,super,yes,87.0519162961095,1,simulated
simulated,0,super,yes,87.08992197424084,1,simulated
simulated,0,super,yes,87.01092717241283,1,simulated
simulated,0,super,yes,86.99387818808604,1,simulated
simulated,0,super,yes,86.98719314122425,1,simulated
simulated,0,super,yes,86.96769899297247,1,simulated
simulated,0,super,yes,87.05534310634206,1,simulated
simulated,0,super,yes,87.03252680967495,1,simulated
simulated,0,super,yes,87.03736259646088,1,simulated
simulated,0,super,yes,87.0457444454962,1,simulated
simulated,1,super,yes,87.06837688820968,1,simulated
simulated,1,super,yes,86.97590099437372,1,simulated
simulated,1,super,yes,87.11687717158036,1,simulated
simulated,1,super,yes,87.05376684512076,1,simulated
simulated,1,super,yes,87.0409395089723,1,simulated
simulated,1,super,yes,87.01830264807246,1,simulated
simulated,1,super,yes,87.00292949376244,1,simulated
simulated,1,super,yes,87.05996807222041,1,simulated
simulated,1,super,yes,87.05369880529712,1,simulated
simulated,1,super,yes,87.04309791623643,1,simulated
simulated,1,super,yes,87.02312569086023,1,simulated
simulated,1,super,yes,86.96845593606272,1,simulated
simulated,1,super,yes,87.0167259381173,1,simulated
simulated,1,super,yes,87.07890068698902,1,simulated
simulated,1,super,yes,87.0787497782425,1,simulated
simulated,1,super,yes,86.96026611601864,1,simulated
simulated,1,super,yes,87.05286842538924,1,simulated
simulated,1,super,yes,87.06420744311261,1,simulated
simulated,1,super,yes,86.99938135901292,1,simulated
simulated,1,super,yes,87.04402955448194,1,simulated
simulated,1,super,yes,87.06497943148676,1,simulated
simulated,1,super,yes,87.10350090912648,1,simulated
simulated,1,super,yes,87.01583360108748,1,simulated
simulated,1,super,yes,87.01860171963004,1,simulated
simulated,1,super,yes,87.08705665791125,1,simulated
simulated,1,super,yes,87.09795176598277,1,simulated
simulated,1,super,yes,87.02299189826766,1,simulated
simulated,1,super,yes,87.0503214242988,1,simulated
simulated,1,super,yes,87.05800230701654,1,simulated
simulated,1,super,yes,87.00937218657377,1,simulated
simulated,1,super,yes,87.10526388611781,1,simulated
simulated,1,super,yes,87.11480836042739,1,simulated
simulated,1,super,yes,86.9111598255454,1,simulated
simulated,1,super,yes,86.98615320944144,1,simulated
simulated,1,super,yes,87.04359841568213,1,simulated
simulated,1,super,yes,86.99659453980854,1,simulated
simulated,1,super,yes,86.99987665517504,1,simulated
simulated,1,super,yes,86.94860432955237,1,simulated
simulated,1,super,yes,87.0116120242958,1,simulated
simulated,1,super,yes,87.00356558301905,1,simulated
simulated,1,super,yes,87.05491066329503,1,simulated
simulated,1,super,yes,86.99592365865581,1,simulated
simulated,1,super,yes,86.9605837184458,1,simulated
simulated,1,super,yes,87.02617662002638,1,simulated
simulated,1,super,yes,87.0744964302483,1,simulated
simulated,1,super,yes,87.04084622503996,1,simulated
simulated,1,super,yes,86.99997341252957,1,simulated
simulated,1,super,yes,87.04315748873356,1,simulated
simulated,1,super,yes,87.01999659691047,1,simulated
simulated,1,super,yes,86.96228696591587,1,simulated
simulated,1,super,yes,87.05449418096428,1,simulated
simulated,1,super,yes,87.01405958481892,1,simulated
simulated,1,super,yes,86.96685993387209,1,simulated
simulated,1,super,yes,86.95919430675147,1,simulated
simulated,1,super,yes,86.94144563661534,1,simulated
simulated,1,super,yes,86.98165663691655,1,simulated
simulated,1,super,yes,86.96827160192264,1,simulated
simulated,1,super,yes,87.02330887866393,1,simulated
simulated,1,super,yes,87.00770857246751,1,simulated
simulated,1,super,yes,86.89453195125944,1,simulated
simulated,1,super,yes,86.97615183692218,1,simulated
simulated,1,super,yes,86.88951848526301,1,simulated
simulated,1,super,yes,86.92259074209893,1,simulated
simulated,1,super,yes,86.96862574310545,1,simulated
simulated,1,super,yes,86.93855170206905,1,simulated
simulated,1,super,yes,87.04061771844721,1,simulated
simulated,1,super,yes,87.00733869887871,1,simulated
simulated,1,super,yes,86.9068523479048,1,simulated
simulated,1,super,yes,86.95822669313071,1,simulated
simulated,1,super,yes,86.99035845454628,1,simulated
simulated,1,super,yes,86.95999464502412,1,simulated
simulated,1,super,yes,86.9880161729781,1,simulated
simulated,1,super,yes,87.05611013501304,1,simulated
simulated,1,super,yes,86.96376940792199,1,simulated
simulated,1,super,yes,87.04871152288919,1,simulated
simulated,1,super,yes,86.90756979108573,1,simulated
simulated,1,super,yes,86.97353803092074,1,simulated
simulated,1,super,yes,86.88796552285322,1,simulated
simulated,1,super,yes,86.88226902653537,1,simulated
simulated,1,super,yes,87.00138652065247,1,simulated
simulated,1,super,yes,86.93836097239367,1,simulated
simulated,1,super,yes,87.00614188756464,1,simulated
simulated,1,super,yes,86.85783553862471,1,simulated
simulated,1,super,yes,86.9248059604761,1,simulated
simulated,1,super,yes,86.94934776080734,1,simulated
simulated,1,super,yes,86.89619999344984,1,simulated
simulated,1,super,yes,86.99710408066413,1,simulated
simulated,1,super,yes,86.95830861658396,1,simulated
simulated,1,super,yes,86.97118969823251,1,simulated
simulated,1,super,yes,86.99713413864492,1,simulated
simulated,1,super,yes,86.93608773065371,1,simulated
simulated,1,super,yes,86.92425488267378,1,simulated
simulated,1,super,yes,87.05527932708578,1,simulated
simulated,1,super,yes,86.9718062073481,1,simulated
simulated,1,super,yes,86.97711412656143,1,simulated
simulated,1,super,yes,87.02400450676127,1,simulated
simulated,1,super,yes,86.96269207004106,1,simulated
simulated,1,super,yes,86.92912877093403,1,simulated
simulated,1,super,yes,86.99830467195869,1,simulated
simulated,1,super,yes,86.94469875742661,1,simulated
simulated,1,super,yes,87.06115767058687,1,simulated
simulated,1,super,yes,87.00096258089107,1,simulated
simulated,1,super,yes,86.99317444754787,1,simulated
simulated,1,super,yes,87.0007338710536,1,simulated
simulated,1,super,yes,86.95068386068296,1,simulated
simulated,1,super,yes,86.96164438938729,1,simulated
simulated,1,super,yes,86.95916254369907,1,simulated
simulated,1,super,yes,87.11191976667399,1,simulated
simulated,1,super,yes,87.01155316071792,1,simulated
simulated,1,super,yes,86.95024914477109,1,simulated
simulated,1,super,yes,87.07391004194348,1,simulated
simulated,1,super,yes,87.06304367335208,1,simulated
simulated,1,super,yes,87.04866236754319,1,simulated
simulated,1,super,yes,87.00464574596374,1,simulated
simulated,1,super,yes,87.02612367862159,1,simulated
simulated,1,super,yes,86.99693284325348,1,simulated
simulated,1,super,yes,86.93194990718774,1,simulated
simulated,1,super,yes,87.05799504197195,1,simulated
simulated,1,super,yes,87.08143867039067,1,simulated
simulated,1,super,yes,86.98024180125596,1,simulated
simulated,1,super,yes,86.90867410429516,1,simulated
simulated,1,super,yes,87.00832713839375,1,simulated
simulated,1,super,yes,86.93747459286136,1,simulated
simulated,1,super,yes,87.0184099617232,1,simulated
simulated,1,super,yes,86.96944165849304,1,simulated
simulated,1,super,yes,87.06009148769127,1,simulated
simulated,1,super,yes,86.95406929930273,1,simulated
simulated,1,super,yes,87.00679607441205,1,simulated
simulated,1,super,yes,86.96688209632433,1,simulated
simulated,1,super,yes,86.98945414926895,1,simulated
simulated,1,super,yes,87.02783851135489,1,simulated
simulated,1,super,yes,87.05514099783097,1,simulated
simulated,1,super,yes,86.95854602965623,1,simulated
simulated,1,super,yes,86.99117073450527,1,simulated
simulated,1,super,yes,86.99781194622122,1,simulated
simulated,1,super,yes,87.05679989402631,1,simulated
simulated,1,super,yes,87.02490058923166,1,simulated
simulated,1,super,yes,87.03035535433246,1,simulated
simulated,1,super,yes,87.05444689124771,1,simulated
simulated,1,super,yes,86.93416883734126,1,simulated
simulated,1,super,yes,86.99487404068842,1,simulated
simulated,1,super,yes,86.96926047848244,1,simulated
