image,category,level,response,RT,seed,model
simulated,0,super,yes,149.35470377004614,1,simulated
simulated,0,super,yes,144.5102709745369,1,simulated
simulated,0,super,yes,152.40327496675914,1,simulated
simulated,0,super,yes,146.71606790116715,1,simulated
simulated,0,super,yes,150.88118868080753,1,simulated
simulated,0,super,yes,152.21608297689616,1,simulated
simulated,0,super,yes,153.41775771974463,1,simulated
simulated,0,super,yes,135.6697445772064,1,simulated
simulated,0,super,yes,140.99035597905365,1,simulated
simulated,0,super,yes,139.77599628618847,1,simulated
simulated,0,super,yes,143.08993401855153,1,simulated
simulated,0,super,yes,158.83705870016178,1,simulated
simulated,0,super,yes,160.09576695531476,1,simulated
simulated,0,super,yes,137.52025497668413,1,simulated
simulated,0,super,yes,141.2972853254618,1,simulated
simulated,0,super,yes,155.74913911903067,1,simulated
simulated,0,super,yes,138.92938566072493,1,simulated
simulated,0,super,yes,152.67059866966716,1,simulated
simulated,0,super,yes,148.0043527591327,1,simulated
simulated,0,super,yes,164.45349281611618,1,simulated
simulated,0,super,yes,137.20553613475244,1,simulated
simulated,0,super,yes,156.13746480370136,1,simulated
simulated,0,super,yes,148.46568625462092,1,simulated
simulated,0,super,yes,139.08740957878194,1,simulated
simulated,0,super,yes,144.19884122497362,1,simulated
simulated,0,super,yes,159.94118990977492,1,simulated
simulated,0,super,yes,159.02370014744417,1,simulated
simulated,0,super,yes,131.69194836630936,1,simulated
simulated,0,super,yes,153.17158372821584,1,simulated
simulated,0,super,yes,147.60155257765652,1,simulated
simulated,0,super,yes,153.93041460295288,1,simulated
simulated,0,super,yes,161.1139642112659,1,simulated
simulated,0,super,yes,150.4369442644937,1,simulated
simulated,0,super,yes,160.07808431504665,1,simulated
simulated,0,super,yes,143.08081140543752,1,simulated
simulated,0,super,yes,138.9033095999569,1,simulated
simulated,0,super,yes,161.13099673126095,1,simulated
simulated,0,super,yes,157.2675409428082,1,simulated
simulated,0,super,yes,135.49780181960608,1,simulated
simulated,0,super,yes,147.85084963993037,1,simulated
simulated,0,super,yes,138.528313347637,1,simulated
simulated,0,super,yes,139.70718496082796,1,simulated
simulated,0,super,yes,132.27693747334183,1,simulated
simulated,0,super,yes,146.67018001767158,1,simulated
simulated,0,super,yes,159.73311588402544,1,simulated
simulated,0,super,yes,149.97801628098816,1,simulated
simulated,0,super,yes,149.00614891729415,1,simulated
simulated,0,super,yes,150.13105448975506,1,simulated
simulated,0,super,yes,128.69368386479937,1,simulated
simulated,0,super,yes,147.7046792871145,1,simulated
simulated,0,super,yes,150.07953572500375,1,simulated
simulated,0,super,yes,147.00661045754518,1,simulated
simulated,0,super,yes,132.3829630801769,1,simulated
simulated,0,super,yes,139.67123228708783,1,simulated
simulated,0,super,yes,149.46189982903894,1,simulated
simulated,0,super,yes,140.00262914128464,1,simulated
simulated,0,super,yes,147.26721091779874,1,simulated
simulated,0,super,yes,144.665203685123,1,simulated
simulated,0,super,yes,144.75492709982842,1,simulated
simulated,0,super,yes,142.41871114718853,1,simulated
simulated,0,super,yes,147.2922130958626,1,simulated
simulated,0,super,yes,137.93702088092843,1,simulated
simulated,0,super,yes,149.3011075313149,1,simulated
simulated,0,super,yes,132.34732906727126,1,simulated
simulated,0,super,yes,137.4725205647863,1,simulated
simulated,0,super,yes,137.04589211795286,1,simulated
simulated,0,super,yes,138.77280956687414,1,simulated
simulated,0,super,yes,137.83734653964336,1,simulated
simulated,0,super,yes,138.70669736555374,1,simulated
simulated,0,super,yes,153.13334801265276,1,simulated
simulated,0,super,yes,134.09307250411365,1,simulated
simulated,0,super,yes,154.8684742147235,1,simulated
simulated,0,super,yes,137.33760134668998,1,simulated
simulated,0,super,yes,142.66549911917772,1,simulated
simulated,0,super,yes,150.11062948032213,1,simulated
simulated,0,super,yes,147.35845684048945,1,simulated
simulated,0,super,yes,128.69665798558518,1,simulated
simulated,0,super,yes,142.49613952864686,1,simulated
simulated,0,super,yes,139.58966053514885,1,simulated
simulated,0,super,yes,151.12045855620357,1,simulated
simulated,0,super,yes,141.52949727233118,1,simulated
simulated,0,super,yes,144.10455198494253,1,simulated
simulated,0,super,yes,145.12327681180494,1,simulated
simulated,0,super,yes,138.20552433316345,1,simulated
simulated,0,super,yes,143.52812391378708,1,simulated
simulated,0,super,yes,143.56576090455656,1,simulated
simulated,0,super,yes,141.8521523982618,1,simulated
